Date,Time,Alt(m),VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-02-13,14:27:44.120,4.2,0.0,-56,0,99,12,0,7,500,-48,100,12,31.984113 120.309294,46.7,17.40,3,24,15.2,4.9,356,47,0.33,-0.05,0.35,"AIR",41,3,-474,51,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1511,1498,1261,1528,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:44.620,4.1,0.0,-59,0,100,12,0,7,500,-44,100,12,31.984113 120.309294,46.7,17.40,3,24,15.2,4.4,357,47,0.33,-0.06,0.40,"AIR",21,6,-464,43,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1507,1499,1266,1518,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:45.120,4.6,1.1,-55,0,100,12,0,7,500,-40,100,12,31.984167 120.309316,44.9,19.20,3,24,15.2,4.5,358,48,0.33,-0.08,0.43,"AIR",5,7,-467,33,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1502,1500,1265,1510,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:45.620,4.0,-1.5,-53,0,100,12,0,7,500,-42,100,12,31.984219 120.309339,44.0,22.10,3,24,15.2,4.5,358,48,0.34,-0.09,0.44,"AIR",13,3,-467,31,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1498,1265,1514,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:46.120,4.0,-0.2,-52,0,100,12,0,7,500,-39,100,13,31.984280 120.309370,45.0,24.10,2,24,15.2,4.6,359,48,0.34,-0.08,0.46,"AIR",25,2,-461,60,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1516,1497,1268,1520,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:46.620,3.4,-0.4,-50,0,100,12,0,7,500,-40,100,12,31.984321 120.309392,45.4,25.40,2,24,15.2,4.6,359,48,0.34,-0.08,0.48,"AIR",61,-16,-461,103,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1537,1488,1268,1538,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:47.120,2.9,-1.6,-52,0,100,12,0,7,500,-40,100,12,31.984370 120.309421,43.5,27.70,2,24,15.2,4.6,360,48,0.32,-0.04,0.56,"AIR",76,-26,-456,138,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1555,1483,1270,1546,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:47.620,2.6,-0.6,-51,0,100,12,0,7,500,-38,100,12,31.984427 120.309459,42.8,31.40,1,24,15.2,4.6,361,48,0.29,0.05,0.65,"AIR",68,-15,-449,129,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1550,1489,1274,1542,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:48.120,3.0,0.4,-50,0,100,12,0,7,500,-38,100,12,31.984462 120.309487,42.2,36.80,1,24,15.2,4.7,361,48,0.30,0.11,0.74,"AIR",43,-4,-471,25,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1494,1263,1529,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:48.620,3.1,0.0,-49,0,100,13,0,7,500,-38,100,12,31.984508 120.309535,39.2,47.20,1,24,15.2,4.5,362,48,0.30,0.09,0.83,"AIR",-3,-24,-434,-54,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1459,1484,1281,1506,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:49.120,2.7,-0.5,-48,0,100,13,0,7,500,-35,100,13,31.984538 120.309579,38.7,55.50,1,24,15.2,4.8,363,48,0.27,-0.03,0.87,"AIR",20,-11,-452,61,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1516,1491,1272,1518,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:49.620,3.1,0.0,-46,0,100,13,0,7,500,-36,100,12,31.984563 120.309626,38.4,60.60,1,24,15.2,4.8,363,47,0.26,-0.03,0.93,"AIR",-18,8,-484,-11,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1481,1500,1256,1499,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:50.120,3.1,-0.6,-46,0,100,12,0,7,500,-42,100,13,31.984584 120.309677,39.2,65.00,1,24,15.2,4.4,364,47,0.27,-0.06,0.97,"AIR",-83,4,-445,-90,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1441,1498,1276,1467,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:50.620,3.0,1.0,-50,0,100,13,0,7,500,-33,100,11,31.984603 120.309730,38.3,68.50,1,24,15.2,4.8,365,47,0.28,-0.18,0.93,"AIR",-208,-48,-402,-104,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1434,1472,1297,1404,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:51.120,3.6,5.0,-47,0,100,13,0,7,500,-38,100,12,31.984621 120.309783,39.2,69.20,2,24,15.2,5.3,365,47,0.32,-0.28,0.53,"AIR",-311,-82,-408,-226,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1373,1455,1294,1353,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:51.620,6.3,0.9,-55,0,100,12,0,7,500,-50,100,12,31.984640 120.309835,37.3,62.90,5,24,15.2,5.4,366,47,0.45,-0.50,-0.04,"AIR",-307,-83,-437,-215,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1379,1455,1280,1355,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:52.120,7.1,-0.9,-59,0,100,12,0,7,500,-47,100,13,31.984665 120.309878,32.2,46.20,6,24,15.2,5.3,367,47,0.68,-0.56,-0.76,"AIR",-238,-84,-382,-80,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1446,1454,1307,1389,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:52.620,6.3,-0.7,-62,0,100,12,0,7,500,-48,100,12,31.984701 120.309901,24.8,13.60,5,24,15.2,6.0,368,46,0.72,-0.37,-1.42,"AIR",-287,-181,-329,-163,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1405,1406,1334,1365,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:53.120,6.0,0.0,-51,0,100,12,0,7,500,-42,100,12,31.984729 120.309894,21.9,-320.86,4,24,15.2,6.6,369,46,0.59,-0.21,-2.18,"AIR",-273,-106,-450,-211,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1381,1443,1273,1372,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:53.620,4.5,-2.9,-50,0,100,12,0,7,500,-32,100,12,31.984745 120.309868,22.9,292.30,3,24,15.2,5.4,370,46,0.53,-0.28,-2.78,"AIR",-378,-250,-279,-317,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1328,1371,1359,1319,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:54.120,4.2,-0.5,-50,0,100,13,0,7,500,-38,100,12,31.984746 120.309834,22.8,260.60,3,24,15.1,7.9,371,45,0.48,-0.44,2.34,"AIR",-344,-131,-350,-201,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1386,1431,1323,1336,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:54.620,5.0,1.4,-50,0,100,13,0,7,500,-25,100,12,31.984725 120.309810,15.8,205.00,4,24,15.1,6.2,372,45,0.57,-0.34,1.66,"AIR",-333,-119,-423,-210,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1381,1437,1287,1342,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:55.120,4.5,-0.5,-37,0,100,13,0,7,500,-22,100,12,31.984712 120.309812,13.2,160.80,3,24,15.1,5.9,372,45,0.59,-0.33,0.80,"AIR",-282,-138,-379,-253,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1360,1427,1309,1367,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:55.620,6.3,3.5,-43,0,100,13,0,7,500,-34,100,12,31.984702 120.309828,14.5,111.40,5,24,15.1,6.1,373,45,0.64,-0.45,-0.01,"AIR",-325,-127,-356,-208,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1382,1433,1320,1346,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:56.120,5.7,-1.1,-49,0,100,12,0,7,500,-38,100,12,31.984710 120.309849,13.3,38.50,4,24,15.1,5.8,374,45,0.75,-0.34,-1.06,"AIR",-415,-198,-304,-339,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1317,1397,1346,1301,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:56.620,4.6,-1.7,-43,0,100,13,0,7,500,-32,100,12,31.984726 120.309851,16.9,-298.56,3,24,15.1,7.6,375,44,0.66,-0.17,-2.45,"AIR",-441,-233,-318,-334,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1319,1380,1339,1288,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:57.120,3.4,-2.3,-48,0,100,13,0,7,500,-34,100,12,31.984741 120.309834,17.8,296.30,2,24,15.1,6.9,376,44,0.48,-0.34,2.50,"AIR",-276,-106,-391,-209,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1382,1443,1303,1370,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:57.620,3.3,-0.4,-42,0,100,13,0,7,500,-25,100,12,31.984736 120.309811,10.1,230.20,2,24,15.1,5.3,377,45,0.50,-0.39,1.91,"AIR",-284,-130,-415,-163,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1405,1431,1291,1366,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:58.120,3.3,0.0,-32,0,100,12,0,7,500,-17,100,14,31.984727 120.309810,9.0,167.80,2,24,15.1,8.6,378,44,0.50,-0.39,1.91,"AIR",-200,-174,96,-141,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1416,1409,1546,1408,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:58.620,5.0,3.6,-32,0,100,12,0,7,500,-23,100,12,31.984721 120.309830,19.8,83.50,4,23,15.0,5.1,380,43,0.40,-0.38,1.17,"AIR",-11,48,-781,176,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1574,1520,1108,1502,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:59.120,4.6,-0.8,-35,0,100,12,0,7,500,-53,100,12,31.984739 120.309867,22.4,57.80,3,24,15.2,2.9,380,46,0.35,-0.28,0.96,"AIR",-45,11,-405,35,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1503,1501,1296,1486,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:27:59.620,4.8,0.0,-53,0,100,12,0,7,500,-45,100,13,31.984752 120.309889,24.2,55.10,3,24,15.1,5.1,381,45,0.34,-0.16,0.96,"AIR",-6,3,-432,50,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1511,1498,1282,1505,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:00.120,5.0,0.0,-51,0,100,12,0,7,500,-56,100,11,31.984768 120.309913,27.0,54.10,3,24,15.1,5.5,382,45,0.33,-0.13,0.95,"AIR",109,-9,-394,129,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1550,1492,1301,1562,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:00.620,5.0,0.0,-59,0,100,11,0,7,500,-49,100,12,31.984799 120.309964,32.5,56.30,3,24,15.1,5.5,382,45,0.31,-0.06,1.02,"AIR",90,21,-471,109,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1540,1506,1263,1553,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:01.120,5.1,0.4,-59,0,100,11,0,7,500,-59,96,12,31.984821 120.310006,34.1,61.50,3,24,15.1,5.6,382,45,0.31,0.00,1.19,"AIR",47,8,-503,51,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1511,1500,1247,1531,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:01.620,4.2,-1.5,-65,0,100,12,0,7,500,-56,100,13,31.984836 120.310043,35.0,66.30,3,24,15.1,4.3,383,46,0.32,0.00,1.22,"AIR",149,-10,-407,165,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1568,1491,1295,1582,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:02.120,3.7,-0.3,-65,0,100,12,0,7,500,-65,92,11,31.984836 120.310043,35.0,66.30,3,24,15.2,4.6,384,46,0.28,0.06,1.37,"AIR",199,-66,-404,238,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1605,1463,1296,1607,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:02.620,3.7,2.9,-71,0,99,11,0,7,500,-72,92,8,31.984856 120.310113,35.7,76.30,2,24,15.1,5.3,385,45,0.30,0.27,1.80,"AIR",285,-87,-339,288,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1630,1453,1329,1650,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:03.120,5.2,2.8,-74,0,99,11,0,7,500,-58,100,12,31.984861 120.310176,34.8,96.10,4,24,15.1,5.3,386,45,0.47,0.68,2.56,"AIR",156,-133,-350,289,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1630,1430,1323,1586,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:03.620,5.9,-0.7,-72,0,98,11,0,7,500,-58,96,12,31.984844 120.310227,27.9,125.80,4,24,15.1,6.3,386,45,0.58,0.97,2.96,"AIR",-56,-147,-296,-286,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1343,1423,1350,1480,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:04.120,3.7,-2.4,-71,0,100,12,0,7,500,-62,92,12,31.984811 120.310243,24.2,183.00,2,23,15.1,6.7,388,44,0.24,0.42,2.74,"AIR",-332,-77,-508,-189,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1392,1458,1244,1342,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:04.620,4.0,-0.2,-75,0,99,11,0,7,500,-70,100,6,31.984770 120.310221,33.0,208.40,2,24,15.1,4.6,388,45,0.24,0.42,2.74,"AIR",-203,-19,-359,-269,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1352,1487,1319,1407,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:05.120,6.0,2.8,-72,0,97,11,0,7,500,-51,100,12,31.984734 120.310199,29.8,202.40,4,24,15.1,4.6,388,45,0.06,0.01,2.28,"AIR",-213,-33,-265,-222,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1375,1480,1366,1402,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:05.620,4.4,-2.0,-66,0,100,12,0,7,500,-54,100,9,31.984703 120.310193,12.9,172.00,3,24,15.1,7.6,389,44,0.16,-0.71,1.93,"AIR",-124,-63,-439,-87,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1443,1465,1279,1446,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:06.120,3.7,-1.1,-63,0,100,12,0,7,500,-51,100,11,31.984695 120.310201,10.5,119.80,2,24,15.1,4.7,390,44,0.35,-0.97,1.75,"AIR",-15,0,-445,363,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1667,1496,1276,1500,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:06.620,3.5,-0.6,-64,0,100,12,0,7,500,-48,100,12,31.984700 120.310221,19.6,63.20,2,24,15.1,6.5,391,44,0.35,-0.63,1.57,"AIR",205,6,-158,337,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1654,1499,1419,1610,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:07.120,4.7,2.3,-67,0,100,11,0,7,500,-57,100,12,31.984712 120.310258,25.9,80.50,3,24,15.1,6.7,392,44,0.32,0.12,1.75,"AIR",-11,27,-589,103,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1537,1509,1204,1502,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:07.620,3.5,-1.5,-69,0,100,12,0,7,500,-66,96,13,31.984712 120.310258,25.9,80.50,3,24,15.1,4.4,393,44,0.38,0.15,1.87,"AIR",115,-93,-299,200,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1586,1450,1349,1565,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:08.120,3.1,-0.3,-73,0,99,12,0,7,500,-70,96,7,31.984709 120.310293,23.5,97.20,2,24,15.1,5.3,394,45,0.36,0.26,1.95,"AIR",194,-67,-323,133,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1552,1463,1337,1605,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:08.620,3.1,1.3,-77,0,99,11,0,7,500,-66,96,11,31.984701 120.310327,27.2,112.70,2,24,15.1,6.6,395,44,0.41,0.25,2.30,"AIR",44,-20,-321,30,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1486,1338,1530,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:09.120,4.2,1.4,-78,0,100,10,0,7,500,-77,88,5,31.984673 120.310368,32.2,140.20,3,24,15.1,6.6,396,44,0.42,0.18,2.51,"AIR",-35,-42,-375,-17,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1478,1475,1311,1491,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:09.620,4.2,0.2,-80,0,97,9,0,7,500,-68,84,12,31.984620 120.310406,38.2,157.50,3,24,15.1,5.5,397,44,0.42,0.18,2.51,"AIR",-15,-24,-413,-42,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1465,1484,1292,1500,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:10.120,4.9,1.1,-80,0,99,10,0,7,500,-65,92,12,31.984554 120.310434,41.8,163.60,3,24,15.1,5.5,397,44,0.38,0.10,2.55,"AIR",20,-36,-442,-20,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1476,1478,1277,1518,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:10.620,5.0,0.2,-79,0,90,9,0,7,500,-69,100,12,31.984554 120.310434,41.8,163.60,3,24,15.1,4.9,398,45,0.35,0.04,2.64,"AIR",-110,-16,-428,-91,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1441,1488,1284,1453,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:11.120,4.9,0.1,-77,0,98,11,0,7,500,-62,100,12,31.984492 120.310456,43.5,163.30,4,24,15.1,5.2,398,45,0.33,-0.07,2.65,"AIR",-62,-37,-386,-56,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1458,1478,1305,1477,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:28:11.620,4.9,0.4,-74,0,100,12,0,7,500,-60,96,12,31.984439 120.310474,44.8,162.00,3,24,15.1,5.6,399,44,0.31,-0.13,2.62,"AIR",-85,4,-439,29,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1498,1279,1466,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
